Tune_name,1,1+,1-,2,2+,2-,3,3+,3-,4,4+,5,5+,5-,6,6+,6-,7,7-,r,Other
flowers_of_autumn.krn.A_scale_dist_dur.txt,36,,,20,,,64,,,28,,16,,,28,,,,,,
fly_fishing_reel.krn.A_scale_dist_dur.txt,52,,,16,,,56,,,64,,52,,,,,,12,,,
flying_clouds.krn.A_scale_dist_dur.txt,56,,,8,,,72,,,40,,48,,,16,,,20,,,
flying_fox.krn.A_scale_dist_dur.txt,48,,,32,,,36,,,16,,36,,,8,,,16,,,
flying_home_to_shelley.krn.A_scale_dist_dur.txt,110,,,26,,,30,,,22,,52,,,12,,,4,,,
folding_down_the_sheets.krn.A_scale_dist_dur.txt,68,,,28,,,32,,,16,,60,,,24,,,32,,,
folklife_reel.krn.A_scale_dist_dur.txt,56,,,12,,,24,,,40,,76,,,40,,,,8,,
foot_to_the_ground.krn.A_scale_dist_dur.txt,46,,,74,,,42,,,8,,12,,,12,,,,,,
forest_wedding.krn.A_scale_dist_dur.txt,60,,,28,,,10,,,26,,32,,,10,,,12,2,,
foresters_hornpipe.krn.A_scale_dist_dur.txt,52,,,16,,,48,,,12,24,60,,,24,,,20,,,
forked_deer.krn.A_scale_dist_dur.txt,40,,,40,,,64,,,36,,56,,,16,,,8,,,
franco-american_reel.krn.A_scale_dist_dur.txt,48,,,28,,,36,,,12,,52,,,56,,,24,,,
franks_reel.krn.A_scale_dist_dur.txt,62,,,40,,,46,,,22,,30,,,49,,,7,,,
fred_finns.krn.A_scale_dist_dur.txt,44,,,36,,,36,,,24,,56,,,36,,,16,,,
fremont_center.krn.A_scale_dist_dur.txt,74,,,4,,,30,,,42,,78,,,,,,,28,,
frenchies_reel.krn.A_scale_dist_dur.txt,46,,,52,,,40,,,34,,66,,,2,,,20,,,
froggie_on_the_carport.krn.A_scale_dist_dur.txt,100,,,12,,,28,,,8,,36,,,32,,,16,24,,
frost_is_all_over.krn.A_scale_dist_dur.txt,52,,,48,,,32,,,,,44,,,16,,,,,,
full_moon_jig.krn.A_scale_dist_dur.txt,56,,,16,,,36,,,8,,40,,,20,,,16,,,
funnel_in_the_tunesmiths_truck.krn.A_scale_dist_dur.txt,48,,,38,,,62,,,22,2,34,,,28,,,26,,,
gadeliderot_le.krn.A_scale_dist_dur.txt,44,,,28,,,50,,,44,,38,,,36,,,10,,,
gale.krn.A_scale_dist_dur.txt,72,,,52,,,48,,,16,,44,,,4,,,16,4,,
galens_arrival.krn.A_scale_dist_dur.txt,46,,,36,,,64,,,52,,28,,,16,,,12,,,
gallaghers_frolics.krn.A_scale_dist_dur.txt,48,,,20,,,28,,,28,,52,,,,,,,16,,
garfield.krn.A_scale_dist_dur.txt,100,,,32,,,16,,,8,,40,,,36,,,,16,,
garsters_dream.krn.A_scale_dist_dur.txt,56,,,28,,,40,,,16,,24,,,8,,,20,,,
geese_in_the_bog.krn.A_scale_dist_dur.txt,52,,,20,,,36,,,4,,56,,,,,,,24,,
george_whites_favorite.krn.A_scale_dist_dur.txt,44,,,36,,,100,,,,,40,,,40,,,,,,
gigue_de_terrebonne.krn.A_scale_dist_dur.txt,100,,,32,,,28,,,8,,44,,,16,,,28,,,
gigue_des_capuchons.krn.A_scale_dist_dur.txt,44,,,36,,,56,,,16,,40,,,,,,,,,
gigue_des_montagnards.krn.A_scale_dist_dur.txt,100,,,24,,,32,,,6,,42,,,24,,,28,,,
gigue_des_sucres.krn.A_scale_dist_dur.txt,44,,,16,,,48,,,20,,48,,,12,,,4,,,
gigue_du_salon.krn.A_scale_dist_dur.txt,48,,,40,,,40,,,20,,24,,,12,,,8,,,
gillians_reel.krn.A_scale_dist_dur.txt,60,,,52,,,52,,,24,,24,,,20,,,24,,,
girL_i_left_behind_me.krn.A_scale_dist_dur.txt,68,,,24,,,44,,,4,,48,,,48,,,8,,,
girl_who_broke_my_heart.krn.A_scale_dist_dur.txt,60,,,28,,,20,,,28,,44,,,16,,,12,44,,
girl_with_the_blue_dress_on.krn.A_scale_dist_dur.txt,48,,,44,,,56,,,32,,52,,,,,,24,,,
glen_of_aherlow.krn.A_scale_dist_dur.txt,70,,,56,,,12,,,36,,60,,,,,,2,20,,
glencolmcille.krn.A_scale_dist_dur.txt,68,,,30,,,44,,,8,,40,,,50,,,16,,,
glise_de_sherbrooke.krn.A_scale_dist_dur.txt,32,,,24,,,88,,,60,,32,,,12,,,8,,,
goglu_reel_du.krn.A_scale_dist_dur.txt,60,,,40,,,44,,,32,,40,,,8,,,32,,,
going_to_the_free_state.krn.A_scale_dist_dur.txt,96,,,36,,,28,,,4,,56,,,28,,,4,,,
golden_legs.krn.A_scale_dist_dur.txt,56,,,70,,,38,,,30,2,28,,,12,,,20,,,
golden_wedding_reel.krn.A_scale_dist_dur.txt,60,,,24,,,40,,,32,,52,,,24,,,12,12,,
gondolin.krn.A_scale_dist_dur.txt,92,,,16,,,44,,,32,,36,,,16,,,,8,,
gonna_climb_them_golden_stairs.krn.A_scale_dist_dur.txt,100,,,8,,,16,,,40,,28,,,44,,,20,,,
good_for_the_tongue.krn.A_scale_dist_dur.txt,132,,,24,,,16,,,16,,24,,,20,,,20,,,
goodbye_girls.krn.A_scale_dist_dur.txt,84,,,24,,,8,,32,20,,36,,,4,,,,32,,
goodbye_girls_im_going_to_boston.krn.A_scale_dist_dur.txt,56,,,36,,,36,,,48,,56,,,20,,,,,,
gordons_fiddletunes_jig.krn.A_scale_dist_dur.txt,50,,,32,,,,,20,44,,20,,,,,4,,20,,
grace_hays_delight.krn.A_scale_dist_dur.txt,50,,,8,,,30,,,34,,36,,,16,,,20,,,
grand_chaine_la.krn.A_scale_dist_dur.txt,54,,,34,,,70,,,28,,54,,,2,,,10,,,
grand_picnic.krn.A_scale_dist_dur.txt,64,,,60,,,60,,,,,40,,,24,,,,,,
grandpere_reel_du.krn.A_scale_dist_dur.txt,64,,,24,,,32,,,8,,56,,,30,,,42,,,
granny_quinns.krn.A_scale_dist_dur.txt,88,,,20,,,24,,,36,,36,,,,,,,52,,
granny_will_your_dog_bite.krn.A_scale_dist_dur.txt,88,,,4,,,12,,,40,,72,,,24,,,8,,,
grasshopper_sittin_on_a_sweet_potato_vine.krn.A_scale_dist_dur.txt,80,,,12,,,24,,,20,,72,,,36,,,12,,,
gray_eagle.krn.A_scale_dist_dur.txt,84,,,36,,,44,,,,,56,,,32,,,,,,
greasy_coat.krn.A_scale_dist_dur.txt,108,,,16,,,48,,,12,,40,,,,,,,32,,
greasy_string.krn.A_scale_dist_dur.txt,80,,,40,,,48,,,,,48,,,24,,,,,,
green_apple_quickstep.krn.A_scale_dist_dur.txt,66,,,36,,,28,,,20,2,62,,,28,,,14,,,
green_fields_of_woodford.krn.A_scale_dist_dur.txt,52,,,24,,,24,,,,,40,,,52,,,,,,
green_table.krn.A_scale_dist_dur.txt,70,,,36,,,24,,,36,,58,,,6,,,22,,,
green_willis.krn.A_scale_dist_dur.txt,104,,,20,,,16,,,8,,68,,,20,,,20,,,
grey_buck.krn.A_scale_dist_dur.txt,40,,,26,,,38,,,,,48,,,30,,,10,,,
grey_eagle.krn.A_scale_dist_dur.txt,76,,,24,,,44,,,4,,52,,,44,,,4,,,
griffenfeldt.krn.A_scale_dist_dur.txt,100,,,32,,,12,,8,24,,40,,,8,,,,32,,
grub_springs.krn.A_scale_dist_dur.txt,52,,,40,,,56,,,,,68,,,24,,,,,,
guizers_march.krn.A_scale_dist_dur.txt,84,,,32,,,46,,,20,,44,,,12,,,22,,,
hairy_dogleaf.krn.A_scale_dist_dur.txt,74,,,20,,,38,,,,,60,,,60,,,4,,,
hamsters_in_the_pantry.krn.A_scale_dist_dur.txt,92,,,52,,,44,,,20,,12,,,24,,,12,,,
hand_me_down_the_tackle.krn.A_scale_dist_dur.txt,84,,,16,,,68,,,24,,32,,,12,,,20,,,
handsome_young_maidens.krn.A_scale_dist_dur.txt,50,,,30,,,16,,,24,,56,,,,,,16,,,
happy_hollow.krn.A_scale_dist_dur.txt,80,,,52,,,40,,,24,,36,,,28,,,,,,
hardimans_fancy.krn.A_scale_dist_dur.txt,46,,,2,,,26,,,40,,44,,,,,,,34,,
hare.krn.A_scale_dist_dur.txt,72,,,32,,,36,,,16,,40,,,40,,,20,,,
hare2.krn.A_scale_dist_dur.txt,64,,,16,,,52,,,16,,44,,,34,,,24,,,
hava_na-jig-ilah.krn.A_scale_dist_dur.txt,48,,,2,,10,,14,,14,,76,,,12,,,,12,4,
haymakers_hoedown.krn.A_scale_dist_dur.txt,96,,,20,,,4,,,,,36,,,56,,,,,,
heather_mccarthy.krn.A_scale_dist_dur.txt,56,,,18,,,50,,,44,,84,,,,,,4,,,
heavens_to_betsy.krn.A_scale_dist_dur.txt,32,,,34,,,28,,,24,,34,,,26,,,6,,8,
hector_macdonalds_reel.krn.A_scale_dist_dur.txt,72,,,16,,,44,,,16,,56,,,24,,,,28,,
helena_reel.krn.A_scale_dist_dur.txt,44,,,22,,,38,,,4,4,36,,,58,,,52,,,
hens_feet_and_carrots.krn.A_scale_dist_dur.txt,66,,,28,,,36,,,12,,32,,,4,,,20,,,
hey_little_girl_do_what_i_tell_you.krn.A_scale_dist_dur.txt,92,,,36,,,24,,,4,,40,,,44,,,,,,
high_part_of_the_road.krn.A_scale_dist_dur.txt,24,,,20,,,34,,,28,,50,,,12,,,24,,,
high_reel.krn.A_scale_dist_dur.txt,76,,,16,,,40,,,40,,26,,,18,,,,40,,
high_road_to_linton.krn.A_scale_dist_dur.txt,60,,,24,,,36,,,20,,64,,,44,,,,8,,
hills_of_sharon.krn.A_scale_dist_dur.txt,56,,,56,,,48,,,,,8,,,16,,,8,,,
hole_in_the_hedge.krn.A_scale_dist_dur.txt,52,,,46,,,68,,,,,20,,,4,,,,,,
hollow_poplar.krn.A_scale_dist_dur.txt,64,,,28,,,44,,,40,,44,,,16,,,20,,,
home_with_the_girls_in_the_morning.krn.A_scale_dist_dur.txt,104,,,8,,,,,8,28,,56,,,16,,,,28,,
homeward_bound.krn.A_scale_dist_dur.txt,72,,,40,,,40,,,,,56,,,48,,,,,,
hommage_a_arthur_marcel_et_phylias_pigeon_alternate.krn.A_scale_dist_dur.txt,48,,,78,,,52,,,20,,54,,,,,,,,4,
hommage_a_edmond_parizeau.krn.A_scale_dist_dur.txt,72,,,50,,,50,,,26,,60,,,6,,,,,,
hommage_a_gilles_laprise.krn.A_scale_dist_dur.txt,36,,,56,,,60,,,40,,48,,,,,,12,,4,
hommage_a_harmonica_jean.krn.A_scale_dist_dur.txt,24,,,26,,,42,,,26,6,42,,,16,,,14,,,
hommage_a_harmonica_jean_alternate_B-chords.krn.A_scale_dist_dur.txt,24,,,26,,,42,,,26,6,42,,,16,,,14,,,
hommage_a_mes_amis_musiciens.krn.A_scale_dist_dur.txt,37,,,26,,,44,,,28,,84,,,19,,,10,,8,
hommage_a_ojnab.krn.A_scale_dist_dur.txt,52,,,32,,,16,,,,,24,,,48,,,20,,,
hommage_a_rock_proulx.krn.A_scale_dist_dur.txt,80,,,36,,,32,,,4,,44,,,48,,,12,,,
homme_a_deux_femmes.krn.A_scale_dist_dur.txt,32,,,12,,,36,,,34,4,66,,,44,,,24,,4,
horace_hainsworth.krn.A_scale_dist_dur.txt,44,,,56,,,44,,,,,72,,,40,,,,,,
hornpipe_in_the_style_of_sean_maguire.krn.A_scale_dist_dur.txt,64,,,24,,,20,,,32,,63,,,17,,,28,12,,
house_in_the_glen.krn.A_scale_dist_dur.txt,64,,,20,,,36,,,20,,36,,,12,,,4,,,
hudie_gallaghers.krn.A_scale_dist_dur.txt,56,,,28,,,28,,,20,,34,,,16,,,,8,,
huffing_up_great_gable.krn.A_scale_dist_dur.txt,68,,,8,,,20,,,16,,80,,,,16,,,52,,
hughie_shortys_reel.krn.A_scale_dist_dur.txt,84,,,48,,,36,,,32,,20,,,8,,,28,,,
hulls_reel.krn.A_scale_dist_dur.txt,84,,,20,,,20,,,,,72,,,60,,,,,,
hulls_reel_alternate.krn.A_scale_dist_dur.txt,36,,,20,,,10,,,16,,108,,,62,,,,,,
humours_of_ballinafauna.krn.A_scale_dist_dur.txt,54,,,20,,,24,,,12,,40,,,,4,,,40,,
hundred_pipers.krn.A_scale_dist_dur.txt,52,,,32,,,36,,,,,40,,,32,,,,,,
hungry_rocks.krn.A_scale_dist_dur.txt,52,,,16,,,8,,,28,,40,,,6,,,,42,,
hunters_house.krn.A_scale_dist_dur.txt,64,,,56,,,32,,,24,,44,,,4,,,32,,,
hunting_the_buffalo.krn.A_scale_dist_dur.txt,28,,,48,,,96,,,,,32,,,44,,,8,,,
hut_on_staffin_island.krn.A_scale_dist_dur.txt,86,,,48,,,32,,,2,,26,,,50,,,8,,,
i_buried_my_wife_and_danced_on_her_grave.krn.A_scale_dist_dur.txt,36,,,12,,,38,,,44,,38,,,16,,,,8,,
i_get_my_whiskey_from_rockingham.krn.A_scale_dist_dur.txt,58,,,16,,,48,,,4,,64,,,20,,,4,,,
ice_on_the_road.krn.A_scale_dist_dur.txt,52,,,20,,,36,,,32,,44,,,,24,,8,40,,
ice_on_the_road_alternate.krn.A_scale_dist_dur.txt,52,,,32,,,24,,,40,,28,,,16,16,,,48,,
idlewild_jig.krn.A_scale_dist_dur.txt,72,,,24,,,36,,,,,36,,,16,,,8,,,
iggie_and_squiggie.krn.A_scale_dist_dur.txt,68,,,36,,,56,,,16,,24,,,44,,,8,,,
indian.krn.A_scale_dist_dur.txt,52,,,36,,,76,,,20,,64,,,,,,8,,,
indian_point.krn.A_scale_dist_dur.txt,38,,,42,,,38,,,34,,20,,,4,,,,16,,
ingonish.krn.A_scale_dist_dur.txt,44,,,40,,,16,,,24,,36,,,,8,,,24,,
irishmans_heart_to_the_ladies.krn.A_scale_dist_dur.txt,64,,,48,,,24,,,8,,24,,,24,,,,,,
iron_curtain_breakdown.krn.A_scale_dist_dur.txt,98,,,20,,16,26,4,,32,,12,,,4,,,,18,,
iron_mountain.krn.A_scale_dist_dur.txt,60,,,24,,,52,,,28,,36,,,32,,,24,,,
j_b_milne.krn.A_scale_dist_dur.txt,50,,,30,,,58,,2,32,4,37,,,29,,,18,,,
jack_daniels_reel.krn.A_scale_dist_dur.txt,56,,,12,,,56,,,24,,72,,,34,,,2,,,
jack_delad.krn.A_scale_dist_dur.txt,86,,,56,,,38,,,,,38,,,14,,,24,,,
jackie_colemans.krn.A_scale_dist_dur.txt,36,,,68,,,80,,,,,32,,,40,,,,,,
jacksons_jig.krn.A_scale_dist_dur.txt,36,,,28,,,36,,,24,,44,,,16,,,12,,,
jacksons_morning_brush.krn.A_scale_dist_dur.txt,58,,,36,,,32,,,20,,20,,,16,,,8,,,
jacky_tar.krn.A_scale_dist_dur.txt,64,,,28,,,28,,,32,,44,,,4,,,,56,,
jamie_allen.krn.A_scale_dist_dur.txt,68,,,48,,,60,,,28,,36,,,8,,,,,,
janet_beaton_jig.krn.A_scale_dist_dur.txt,44,,,30,,,22,,,24,,40,,,24,,,8,,,
jeff_city.krn.A_scale_dist_dur.txt,52,,,48,,,64,,,16,,40,,,24,,,4,,,
jefferson_road.krn.A_scale_dist_dur.txt,52,,,30,,,20,,,,,76,,,68,,,4,,6,
jerry_and_tom.krn.A_scale_dist_dur.txt,100,,,24,,,52,,,,,32,,,40,,,8,,,
jersey_lightning.krn.A_scale_dist_dur.txt,36,,,16,,,32,,,40,,80,,,32,,,,,,
jig_in_a.krn.A_scale_dist_dur.txt,40,,,36,,,36,,,20,,32,,,12,,,,,,
jigermyster.krn.A_scale_dist_dur.txt,60,,,32,,,24,,,,,44,,,20,,,12,,,
jimmy_in_the_swamp.krn.A_scale_dist_dur.txt,72,,,64,,,44,,,,,28,,,32,,,16,,,
jims_jig.krn.A_scale_dist_dur.txt,88,,,28,,,16,,,,,32,,,28,,,,,,
joanies_jig.krn.A_scale_dist_dur.txt,44,,,28,,,52,,,20,,20,,,8,,,16,,4,
john_bowes.krn.A_scale_dist_dur.txt,68,,,28,,,36,,,28,,48,,,12,,,32,,,
john_browns_dream.krn.A_scale_dist_dur.txt,56,,,32,,,56,,,20,,72,,,20,,,,,,
john_browns_march.krn.A_scale_dist_dur.txt,76,,,48,,,24,,,8,,44,,,32,,,4,,,
john_campbells_trip_to_port_townsend.krn.A_scale_dist_dur.txt,92,,,16,,,44,,,4,,48,,,24,,,28,,,
john_hardy.krn.A_scale_dist_dur.txt,48,,,20,,,28,,,56,,40,,,48,,,4,12,,
john_howatts.krn.A_scale_dist_dur.txt,54,,,34,,,42,,,46,,44,,,12,,,20,,,
john_naughtons_jig.krn.A_scale_dist_dur.txt,68,,,28,,,,,,24,,32,,,,6,,,34,,
john_rawl_jamieson.krn.A_scale_dist_dur.txt,68,,,36,,,24,,,4,,52,,,28,,,32,,,
john_sharps_hornpipe.krn.A_scale_dist_dur.txt,68,,,16,,,36,,,44,,44,,,40,,,8,,,
john_stensons_2.krn.A_scale_dist_dur.txt,64,,,72,,,48,,,24,,28,,,20,,,,,,
johnny_cope.krn.A_scale_dist_dur.txt,88,,,20,,,44,,,20,,56,,,12,,,,16,,
johnny_johnny_dont_get_drunk.krn.A_scale_dist_dur.txt,60,,,32,,,28,,,24,,48,,,24,,,16,,,
johnny_wilmots_jig.krn.A_scale_dist_dur.txt,40,,,24,,,56,,,12,,24,,,36,,,,,,
johnson_girl.krn.A_scale_dist_dur.txt,72,,,56,,,40,,,,,32,,,44,,,4,,,
joseph_reel.krn.A_scale_dist_dur.txt,86,,,26,,,30,,,28,,36,,,15,,,31,,,
joys_of_my_life.krn.A_scale_dist_dur.txt,56,,,40,,,48,,,,,16,,,28,,,4,,,
jules_verret.krn.A_scale_dist_dur.txt,60,,,40,,,44,,,8,,44,,,40,,,20,,,
julia_delaney.krn.A_scale_dist_dur.txt,80,,,40,,,56,,,16,,24,,,,,,16,24,,
julia_delaney_alternate_chords.krn.A_scale_dist_dur.txt,80,,,40,,,56,,,16,,24,,,,,,16,24,,
juliann_johnson.krn.A_scale_dist_dur.txt,44,,,40,,,36,,,4,,92,,,24,,,,,,
jump_at_the_sun.krn.A_scale_dist_dur.txt,38,,,16,,,24,,,8,32,68,,,4,,,,,,
june_apple.krn.A_scale_dist_dur.txt,76,,,44,,,36,,,36,,52,,,4,,,8,,,
juniper_jig.krn.A_scale_dist_dur.txt,56,,,8,,,32,,,24,,36,,,20,,,16,,,
kaley_ambers.krn.A_scale_dist_dur.txt,68,,,20,,,48,,,28,,56,,,24,,,12,,,
kansas_city_reel.krn.A_scale_dist_dur.txt,80,,,44,,,20,,,,,44,,,44,,,24,,,
kate_and_roses.krn.A_scale_dist_dur.txt,120,,,36,,,40,,,16,,20,,,,,,,24,,
kathy_seuberts_jig.krn.A_scale_dist_dur.txt,68,,,28,,,20,,,,,44,,,28,,,4,,,
kentucky_one-step.krn.A_scale_dist_dur.txt,68,,,20,,,20,,,16,,80,,,48,,,8,,,
kerfunten.krn.A_scale_dist_dur.txt,32,,,24,,,44,,,,,60,,,16,,,16,,,
kesh_jig.krn.A_scale_dist_dur.txt,54,,,48,,,28,,,,,48,,,12,,,4,,,
kiss_the_bride.krn.A_scale_dist_dur.txt,46,,,26,,,22,,,12,,52,,,22,,,12,,,
kitchen_jig.krn.A_scale_dist_dur.txt,74,,,16,,,,,,36,,48,,,,8,,8,4,,
kittens_on_catnip.krn.A_scale_dist_dur.txt,36,,,24,,,28,,8,28,,52,,,24,,,,24,2,
kitty_mcgee.krn.A_scale_dist_dur.txt,72,,,28,,,32,,,8,,32,,,,,,12,,,
klezmer_kerry_polka1.krn.A_scale_dist_dur.txt,88,,,64,,,36,,,16,,24,,,4,,,12,,4,
knockdhu_reel.krn.A_scale_dist_dur.txt,76,,,16,,,16,,,24,,52,,,,8,,,64,,
koehlers_hornpipe.krn.A_scale_dist_dur.txt,72,,,24,,,32,,,20,,44,,,42,,,22,,,
korolenko_1st_part.krn.A_scale_dist_dur.txt,58,,,24,,,26,,,20,,30,,,16,,,10,,,
labyrinth.krn.A_scale_dist_dur.txt,64,,,68,,,44,,,24,,32,,,4,,,,20,,
lads_of_dunse.krn.A_scale_dist_dur.txt,68,,,28,,,12,,,4,,40,,,32,,,8,,,
lads_of_laois.krn.A_scale_dist_dur.txt,81,,,28,,,16,,,36,,48,,,,3,,,44,,
lady_ann_montgomery.krn.A_scale_dist_dur.txt,76,,,24,,,44,,,,,76,,,32,,,4,,,
lady_of_the_lake.krn.A_scale_dist_dur.txt,20,,,32,,,68,,,44,,76,,,8,,,,,,
lady_of_the_lake2.krn.A_scale_dist_dur.txt,72,,,42,,,62,,,28,,24,,,8,,,16,,,
lady_of_the_lake3.krn.A_scale_dist_dur.txt,60,,,44,,,48,,,24,,36,,,20,,,16,,,
lady_slipper_reel.krn.A_scale_dist_dur.txt,76,,,28,,,12,,,,,64,,,24,,,40,,,
lady_walpoles_reel.krn.A_scale_dist_dur.txt,56,,,20,,,48,,,24,,70,,,20,,,20,,,
laingtons_reel.krn.A_scale_dist_dur.txt,60,,,24,,,64,,,,,52,,,44,,,4,,,
lake_erie.krn.A_scale_dist_dur.txt,48,,,48,,,64,,,20,,12,,,56,,,8,,,
lark_on_the_strand.krn.A_scale_dist_dur.txt,52,,,72,,,36,,,,,16,,,16,,,,,,
last_chance.krn.A_scale_dist_dur.txt,40,,,,,,124,,,32,,36,,,,,,,20,,
laurie_in_f.krn.A_scale_dist_dur.txt,88,,,16,,,32,,,24,,40,,,24,,,28,,,
leake_county_two_step.krn.A_scale_dist_dur.txt,92,,,24,,,52,,,16,,36,,,8,,,24,,,
leaping_lulu.krn.A_scale_dist_dur.txt,68,,,34,,,12,,,8,,60,,,,,,,10,,
leaping_lulu_alternate.krn.A_scale_dist_dur.txt,66,,,28,,,16,,,4,,68,,,4,6,,,,,
lennons_no_4.krn.A_scale_dist_dur.txt,24,2,,18,,,94,,,35,,60,,,13,,,10,,,
levantines_barrel.krn.A_scale_dist_dur.txt,52,,,52,,,60,,,4,8,48,,,8,,,24,,,
levis_beaulieu.krn.A_scale_dist_dur.txt,68,,,44,,,44,,,24,,48,,,20,,,,,,
lievre_reel_du.krn.A_scale_dist_dur.txt,92,,,16,,,52,,,24,,32,,,24,,,12,8,,
lisnagun_jig.krn.A_scale_dist_dur.txt,60,,,32,,,48,,,,,28,,,24,,,,,,
little_daisy.krn.A_scale_dist_dur.txt,76,,,32,,,52,,,,,52,,,32,,,4,,,
little_donald_in_the_pigpen.krn.A_scale_dist_dur.txt,68,,,16,,,56,,,20,,80,,,16,,,,,,
little_dutch_girl.krn.A_scale_dist_dur.txt,68,,,20,,,24,,,8,,80,,,56,,,,,,
little_judique.krn.A_scale_dist_dur.txt,42,,,14,,,42,,,40,8,74,,,14,,,26,,,
little_katie_taylor.krn.A_scale_dist_dur.txt,68,,,56,,,50,,,36,,30,,,2,,,12,,,
little_nell.krn.A_scale_dist_dur.txt,64,,,48,,,28,,,8,,48,,,40,,,20,,,
live_oak.krn.A_scale_dist_dur.txt,94,,,24,,,32,,,4,,30,,,50,,,18,,,
liza_jane.krn.A_scale_dist_dur.txt,76,,,16,,,20,,,,,72,,,76,,,,,,
liza_rose.krn.A_scale_dist_dur.txt,72,,,32,,,28,,,20,,40,,,36,,,24,,,
lizzy_in_the_lowground.krn.A_scale_dist_dur.txt,62,,,32,,,64,,,,,40,,,52,,,6,,,
log_cabin.krn.A_scale_dist_dur.txt,88,,,16,,,24,,,24,,32,,,24,,,16,32,,
long_drop.krn.A_scale_dist_dur.txt,56,,,20,,,60,,,12,,48,,,36,,,,,,
long_hot_shower.krn.A_scale_dist_dur.txt,60,,,16,,,16,,,28,,26,,,4,,,,40,,
longford_collector.krn.A_scale_dist_dur.txt,52,,,32,,,76,,,,,46,,,38,,,12,,,
lord_mayo.krn.A_scale_dist_dur.txt,80,,,28,,,,,,12,,76,,,,12,,,48,,
lost_everything.krn.A_scale_dist_dur.txt,56,,,52,,,36,,,,,28,,,56,,,,,,
lost_girl.krn.A_scale_dist_dur.txt,56,,,68,,,104,,,,,4,,,8,,,8,,,
love_shack_reel_du.krn.A_scale_dist_dur.txt,46,,,60,,,59,,,12,,35,,,12,,,32,,,
macarthur_road.krn.A_scale_dist_dur.txt,80,,,60,,,64,,,,,20,,,36,,,,,,
macarthur_road_alternate_B.krn.A_scale_dist_dur.txt,80,,,60,,,64,,,,,20,,,36,,,,,,
mackilmoyle.krn.A_scale_dist_dur.txt,80,,,24,,,52,,,16,,28,,,24,,,24,8,,
macleods_farewell.krn.A_scale_dist_dur.txt,72,,,52,,,58,,,12,,28,,,38,,,,,,
mad_dan.krn.A_scale_dist_dur.txt,96,,,28,,,32,,,4,,68,,,28,,,,,,
mad_river.krn.A_scale_dist_dur.txt,76,,,40,,,68,,,8,,24,,,28,,,8,,,
mad_river_alternate_b.krn.A_scale_dist_dur.txt,76,,,40,,,68,,,8,,24,,,28,,,8,,,
maghera_moutain.krn.A_scale_dist_dur.txt,50,,,56,,,44,,,34,,28,,,,,,8,36,,
magnolia_one-step.krn.A_scale_dist_dur.txt,84,,,36,,,72,,,,,16,,,32,,,,,,
magpie.krn.A_scale_dist_dur.txt,76,,,36,,,60,,,12,,40,,,8,,,24,,,
magyarific.krn.A_scale_dist_dur.txt,34,,,34,,,34,,,20,,46,,,14,,,,10,,
maid_in_the_meadow.krn.A_scale_dist_dur.txt,54,,,32,,,56,,,24,,8,,,8,,,12,,,
maids_of_castlebar.krn.A_scale_dist_dur.txt,112,,,24,,,36,,,8,,40,,,28,,,8,,,
maison_de_glace.krn.A_scale_dist_dur.txt,38,,,18,,,32,,,6,,46,,,36,,,16,,,
marcel_martin.krn.A_scale_dist_dur.txt,84,,,28,,,32,,,20,,44,,,24,,,24,,,
march_of_st_timothy.krn.A_scale_dist_dur.txt,62,,,38,,,44,,,24,,36,,,28,,,20,,,
marche_de_queteux_pomerleau.krn.A_scale_dist_dur.txt,80,,,36,,,20,,,,8,64,,,24,,,24,,,
marche_des_eleves.krn.A_scale_dist_dur.txt,72,,,4,,,20,,,26,,40,,,8,,,,22,,
margots_surprise.krn.A_scale_dist_dur.txt,62,,,36,,4,28,,,20,4,52,,,20,,,24,,,
marie_sauce_ton_pain.krn.A_scale_dist_dur.txt,68,,,24,,,28,,,24,,56,,,32,,,20,,,
mariposa.krn.A_scale_dist_dur.txt,40,,,44,,,28,,,8,,40,,,64,,,,,,
mark_mcloughlins_reel.krn.A_scale_dist_dur.txt,50,,,24,,,48,,,8,,78,,,30,,,18,,,
market_town.krn.A_scale_dist_dur.txt,42,,,12,,,32,,,16,,56,,,32,,,,,,
marmotteuse.krn.A_scale_dist_dur.txt,78,,,28,,,24,,,36,,44,,,,,,,36,12,
martha_campbell.krn.A_scale_dist_dur.txt,52,,,44,,,64,,,4,,60,,,32,,,,,,
martin_rillys.krn.A_scale_dist_dur.txt,88,,,48,,,36,,,12,,32,,,16,,,24,,,
mary_anns_reel.krn.A_scale_dist_dur.txt,58,,,40,,,56,,,24,,44,,,8,,,28,,2,
mary_anns_reel_alternate_B_chords.krn.A_scale_dist_dur.txt,58,,,40,,,56,,,24,,44,,,8,,,28,,2,
mary_claire.krn.A_scale_dist_dur.txt,62,,,20,,,42,,,28,8,52,,,32,,,12,,,
mary_devlins.krn.A_scale_dist_dur.txt,126,,,,,,24,,,32,,40,,4,,,,,32,,
masons_apron.krn.A_scale_dist_dur.txt,48,,,52,,,60,,,12,,32,,,40,,,12,,,
mattawa_reel_de.krn.krn.A_scale_dist_dur.txt,58,,,56,,,28,,,40,,32,,,,8,,,36,,
maxime_leblanc.krn.A_scale_dist_dur.txt,68,,,48,,,32,,16,32,,24,,,8,,,,28,,
mcduggles_reel.krn.A_scale_dist_dur.txt,80,,,12,,,40,,,4,,64,,,44,,,12,,,
